period,cohort,cohort_month,origin,family,model_id,model_name,representation,probability_type,probability_variant,calibration_method,n_train,train_order_id_sha256,fitted_model_sha256,model_hash_type,n_orders,n_events,prevalence,log_loss,brier,average_precision,roc_auc,top_5pct_lift,top_10pct_lift,top_10pct_recall,calibration_intercept,calibration_slope,wace,calibration_invalid_reason,order_id_sha256,model_family,specification,n_obs,brier_score,top10_lift,comparison,reference_model,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason,delta_log_loss,delta_brier,delta_brier_score,delta_average_precision,delta_roc_auc,delta_top_10pct_lift,delta_top10_lift,delta_calibration_intercept,delta_calibration_slope,delta_log_loss_lower,delta_log_loss_upper,delta_brier_lower,delta_brier_upper,constituent_fitted_model_count
later,2018-01,2018-01,2018-01-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.218902384478,0.0537913581582,0.0923863549809,0.657978452932,1.88292607702,1.8855893388,0.18858560794,8.7723210517,3.78412242688,0.0249893733385,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPB,7069,0.0537913581582,1.8855893388,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00181105865422,-0.00015446444412,-0.00015446444412,0.0344592532819,0.164577624016,0.694690809031,0.694690809031,14.4498990462,4.71308727937,-0.00287548055639,-0.000851730389971,-0.000248287154102,-7.06340024076e-05,
later,2018-01,2018-01,2018-01-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,86a7f8d92ace33260a342f47ed7afdd68157dc28f60ecaec98f3704f9f5111e6,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.218902384478,0.0537913581582,0.0923863549809,0.657978452932,1.88292607702,1.8855893388,0.18858560794,8.7723210517,3.78412242688,0.0249893733385,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPB,7069,0.0537913581582,1.8855893388,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00181105865422,-0.00015446444412,-0.00015446444412,0.0344592532819,0.164577624016,0.694690809031,0.694690809031,14.4498990462,4.71308727937,-0.00287548055639,-0.000851730389971,-0.000248287154102,-7.06340024076e-05,
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219296082978,0.0538293462464,0.100432641509,0.659222497932,2.57663568434,2.40660744557,0.240694789082,8.12198126916,3.54877779433,0.0242568121817,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538293462464,2.40660744557,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00141736015436,-0.000116476355956,-0.000116476355956,0.0425055398094,0.165821669016,1.2157089158,1.2157089158,13.7995592636,4.47774264682,-0.00207589142408,-0.000802963592101,-0.000170667646215,-6.54720241973e-05,
later,2018-01,2018-01,2018-01-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f0ffe4452ab348b733184f5d749e4c4ec655940e204c9fbc3d9df0bd121bc1e9,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.219296082978,0.0538293462464,0.100432641509,0.659222497932,2.57663568434,2.40660744557,0.240694789082,8.12198126916,3.54877779433,0.0242568121817,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPG,7069,0.0538293462464,2.40660744557,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00141736015436,-0.000116476355956,-0.000116476355956,0.0425055398094,0.165821669016,1.2157089158,1.2157089158,13.7995592636,4.47774264682,-0.00207589142408,-0.000802963592101,-0.000170667646215,-6.54720241973e-05,
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220214673442,0.053902087899,0.0652123099744,0.537126293274,1.09011509722,1.2157089158,0.12158808933,6.56753818462,3.0443807923,0.0155631147867,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.053902087899,1.2157089158,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000498769689566,-4.37347033592e-05,-4.37347033592e-05,0.00728520827527,0.0437254643579,0.0248103860368,0.0248103860368,12.2451161791,3.97334564479,-0.000890225846495,-0.00020117535781,-7.96227618152e-05,-1.69295890786e-05,
later,2018-01,2018-01,2018-01-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,35981,96cab33fe9aa2c645b95d864cd8ad73f21f028817e839c487b423b134b3104f9,f33bb420e427da45e831191b3cba099d0cf9d8baa1848508a2fcb8a13e9e1a1c,sha256_pickle_protocol_5_fitted_wrapper,7069,403,0.0570094780025,0.220214673442,0.053902087899,0.0652123099744,0.537126293274,1.09011509722,1.2157089158,0.12158808933,6.56753818462,3.0443807923,0.0155631147867,,ee393306bea41ea6bceb8fcfabd7cbb43b7db39a083d42187f0a69ab3a3539a6,xgboost,DPS,7069,0.053902087899,1.2157089158,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000498769689566,-4.37347033592e-05,-4.37347033592e-05,0.00728520827527,0.0437254643579,0.0248103860368,0.0248103860368,12.2451161791,3.97334564479,-0.000890225846495,-0.00020117535781,-7.96227618152e-05,-1.69295890786e-05,
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670494,1.12816028359,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,a8cb8604f0f776858c5ecab45050abee97323f894e0032a566c1ebbfb1d8035c,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.464326163188,0.129356222676,0.135206591892,0.513177766173,0.38847258073,0.312936245588,0.0313174946004,1.48242670494,1.12816028359,0.0919092581352,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DP0,6555,0.129356222676,0.312936245588,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.388878088831,0.116050072054,0.322708388906,0.722785275419,3.10778064584,2.98908069062,0.299136069114,1.0912565237,1.18702054662,0.0606029432055,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.116050072054,2.98908069062,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0754480743577,-0.0133061506223,-0.0133061506223,0.187501797013,0.209607509246,2.67614444503,2.67614444503,-0.391170181242,0.0588602630275,-0.123489256076,-0.0297947004125,-0.0222377739488,-0.00502508189534,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,9443d164e5e393404315e15625287839412c845d51a1635fc89d6beaea79c1a3,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.388878088831,0.116050072054,0.322708388906,0.722785275419,3.10778064584,2.98908069062,0.299136069114,1.0912565237,1.18702054662,0.0606029432055,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPB,6555,0.116050072054,2.98908069062,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.0754480743577,-0.0133061506223,-0.0133061506223,0.187501797013,0.209607509246,2.67614444503,2.67614444503,-0.391170181242,0.0588602630275,-0.123489256076,-0.0297947004125,-0.0222377739488,-0.00502508189534,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396694156116,0.11830056954,0.330222270812,0.721760901871,3.47467141653,3.09698974082,0.309935205184,1.748272296,1.4194731159,0.0696934227895,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.11830056954,3.09698974082,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0676320070723,-0.0110556531354,-0.0110556531354,0.19501567892,0.208583135698,2.78405349523,2.78405349523,0.265845591051,0.29131283231,-0.111283826292,-0.0239087867817,-0.0185091991596,-0.00375473226066,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e4d3eea2aa85bb97789ac237a611c126c1bd820e4fe37ef2e90f640e27c6c8a7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.396694156116,0.11830056954,0.330222270812,0.721760901871,3.47467141653,3.09698974082,0.309935205184,1.748272296,1.4194731159,0.0696934227895,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPG,6555,0.11830056954,3.09698974082,DPG-DP0,DP0,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months,-0.0676320070723,-0.0110556531354,-0.0110556531354,0.19501567892,0.208583135698,2.78405349523,2.78405349523,0.265845591051,0.29131283231,-0.111283826292,-0.0239087867817,-0.0185091991596,-0.00375473226066,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.457869826247,0.128378198938,0.163693607269,0.540762374114,1.4891448928,1.21937226729,0.122030237581,-0.205949198872,0.558954775931,0.0861076378877,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.128378198938,1.21937226729,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00645633694161,-0.000978023738162,-0.000978023738162,0.0284870153764,0.0275846079409,0.906436021704,0.906436021704,-1.68837590382,-0.569205507659,-0.0107072633531,-0.00370685422303,-0.00170701852782,-0.000515172120802,
later,2018-02,2018-02,2018-02-01,logistic_l2,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,e0a7b8c16683aca61dfb68dd0becd99eda5f20940a80352f0cf2452952037c39,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.457869826247,0.128378198938,0.163693607269,0.540762374114,1.4891448928,1.21937226729,0.122030237581,-0.205949198872,0.558954775931,0.0861076378877,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,logistic_l2,DPS,6555,0.128378198938,1.21937226729,DPS-DP0,DP0,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.00645633694161,-0.000978023738162,-0.000978023738162,0.0284870153764,0.0275846079409,0.906436021704,0.906436021704,-1.68837590382,-0.569205507659,-0.0107072633531,-0.00370685422303,-0.00170701852782,-0.000515172120802,
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604894992,22.1688537516,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,xgboost,DP0,Direct promise baseline,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,d73b829acd99738a4439a9617c00d6c1853264dafc0ddc6eba6af6485003e07a,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463476851871,0.129274614877,0.165408736013,0.57748039599,1.42439946268,1.3812358426,0.138228941685,62.6604894992,22.1688537516,0.0927568826094,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DP0,6555,0.129274614877,1.3812358426,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,8c7636cc25f064c253b990368fe9224c1f8cbf16cdacd64db23c63695d52b920,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.458020284021,0.128682392203,0.206864384891,0.656788434008,0.669036111257,1.03592688195,0.103671706263,-0.544371316683,0.442858116661,0.0857509794408,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.128682392203,1.03592688195,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00545656784983,-0.000592222674236,-0.000592222674236,0.0414556488787,0.0793080380182,-0.345308960649,-0.345308960649,-63.2048608159,-21.725995635,-0.00872798921407,-0.00175074438275,-0.000963725578393,-0.000168413383244,
later,2018-02,2018-02,2018-02-01,xgboost,DPB,Promise + both profile blocks,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,8c7636cc25f064c253b990368fe9224c1f8cbf16cdacd64db23c63695d52b920,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.458020284021,0.128682392203,0.206864384891,0.656788434008,0.669036111257,1.03592688195,0.103671706263,-0.544371316683,0.442858116661,0.0857509794408,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPB,6555,0.128682392203,1.03592688195,DPB-DP0,DP0,DP0,full,6,True,-0.00229967244447,-0.000293696109202,5,True,-0.0021127497292,-0.000266410356161,False,True,True,0.00431574578376,2.43431455748,False,True,True,-0.00345421615059,True,True,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00545656784983,-0.000592222674236,-0.000592222674236,0.0414556488787,0.0793080380182,-0.345308960649,-0.345308960649,-63.2048608159,-21.725995635,-0.00872798921407,-0.00175074438275,-0.000963725578393,-0.000168413383244,
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,22c8a81d99fa25cff298ca3ff2f9a92ae0baf56e645498926b0d51e2e2c125c7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.460562722662,0.128957047135,0.186054471257,0.61631738141,0.690617921298,1.03592688195,0.103671706263,1.54969779077,1.16202603362,0.0901830080462,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.128957047135,1.03592688195,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00291412920965,-0.000317567741613,-0.000317567741613,0.0206457352444,0.0388369854199,-0.345308960649,-0.345308960649,-61.1107917085,-21.006827718,-0.00441705801445,-0.00146736545156,-0.000487859957389,-0.000154798518586,
later,2018-02,2018-02,2018-02-01,xgboost,DPG,Promise + geographic profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,22c8a81d99fa25cff298ca3ff2f9a92ae0baf56e645498926b0d51e2e2c125c7,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.460562722662,0.128957047135,0.186054471257,0.61631738141,0.690617921298,1.03592688195,0.103671706263,1.54969779077,1.16202603362,0.0901830080462,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPG,6555,0.128957047135,1.03592688195,DPG-DP0,DP0,DP0,full,6,True,-0.00197620878246,-0.00026123594082,5,True,-0.00209210496204,-0.000278590971538,False,True,True,0.00361843907148,0.978250023739,False,True,True,-0.00240607535493,False,False,True,True,True,False,Mixed,Mixed,required_guard_unavailable_or_failed,-0.00291412920965,-0.000317567741613,-0.000317567741613,0.0206457352444,0.0388369854199,-0.345308960649,-0.345308960649,-61.1107917085,-21.006827718,-0.00441705801445,-0.00146736545156,-0.000487859957389,-0.000154798518586,
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,calibrated,calibrated,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,6ad94722b36420097ace54122da3591d30c5c5a0e2c5889821b8dddd183b6440,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463266020772,0.12924650125,0.156522583646,0.538204078156,1.18699955223,1.14383593215,0.114470842333,7.10406798481,3.06674775246,0.0894069512941,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.12924650125,1.14383593215,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000210831099065,-2.8113626589e-05,-2.8113626589e-05,-0.00888615236705,-0.0392763178342,-0.237399910446,-0.237399910446,-55.5564215144,-19.1021059992,-0.000847628706197,0.000489583802347,-9.41872196054e-05,4.21308350097e-05,
later,2018-02,2018-02,2018-02-01,xgboost,DPS,Promise + seller profiles,full,raw,raw,none,42578,a51820ff53f7771f9c44ce45be1dcb2d238a8e28dccc88b566859c028e0e982b,6ad94722b36420097ace54122da3591d30c5c5a0e2c5889821b8dddd183b6440,sha256_pickle_protocol_5_fitted_wrapper,6555,926,0.141266209001,0.463266020772,0.12924650125,0.156522583646,0.538204078156,1.18699955223,1.14383593215,0.114470842333,7.10406798481,3.06674775246,0.0894069512941,,02786257f3541e7684cbb92ee3533cd5479cfac0aa39a1f4199a4465c8ee2f98,xgboost,DPS,6555,0.12924650125,1.14383593215,DPS-DP0,DP0,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.000210831099065,-2.8113626589e-05,-2.8113626589e-05,-0.00888615236705,-0.0392763178342,-0.237399910446,-0.237399910446,-55.5564215144,-19.1021059992,-0.000847628706197,0.000489583802347,-9.41872196054e-05,4.21308350097e-05,
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.51544053066,-2.09677601468,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,logistic_l2,DP0,Direct promise baseline,full,raw,raw,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,22cf12e9c037f6ca71efb154eb3124f6d687e79288f677cd471c943964943d7d,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.602846862778,0.172504235705,0.159613595047,0.454231994056,0.345546716782,0.315949246343,0.0316265060241,-7.51544053066,-2.09677601468,0.136962089728,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DP0,7003,0.172504235705,0.315949246343,DP0_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,Reference,,,,,,,,,,,,,,,
later,2018-03,2018-03,2018-03-01,logistic_l2,DPB,Promise + both profile blocks,full,calibrated,calibrated,none,48428,0e3212d395457178a073ebc728d0c7ab83077476c2a4307bc15f4df202380809,00ecd74f4678f94279a4064ce5804b89ed5efb257549258f93e6483fab5f789c,sha256_pickle_protocol_5_fitted_wrapper,7003,1328,0.189633014422,0.493713225822,0.154001007496,0.362117653461,0.712333607558,2.56906472042,2.36209674647,0.236445783133,1.44061490281,1.24274486627,0.0994453559667,,184fab6850ceddcb6640c6d7c40a99ad76b6567a0af96fd41049a0eaafe65828,logistic_l2,DPB,7003,0.154001007496,2.36209674647,DPB-DP0,DP0,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass,-0.109133636956,-0.0185032282085,-0.0185032282085,0.202504058414,0.258101613502,2.04614750013,2.04614750013,8.95605543348,3.33952088095,-0.155852589598,-0.0675779664499,-0.0264205245566,-0.0114665541216,
